cian_id,city,street,lat,lon,price_sq,area,floor,kitchen_area,bathroom_type,balconies,renovation,is_apartment,rooms,ceiling_height,house_floors,house_wall_type,lifts,freight_lifts,time_on_foot_to_subway,build_year
294456271,Москва,Малая Остроумовская улица,55.794897,37.688818,193055.555555556,36,1,0,Совмещенный,0,Евро,True,1,2.7,6,Блочный,1,0,12,1928
294460048,Москва,Новогиреевская улица,55.75704,37.797137,296875,32,6,5.1,Совмещенный,1,Евро,False,1,2.7,9,Блочный,1,,4,1965
294618563,Москва,Бауманская улица,55.774811,37.678559,386904.761904762,33.6,1,7.5,Совмещенный,,Евро,,1,2.7,9,Блочный,1,,3,1966
294661567,Москва,улица Вучетича,55.813829,37.559487,398461.538461538,32.5,1,10,Совмещенный,0,Евро,False,1,2.7,12,Блочный,2,,14,1967
294669976,Москва,Стандартная улица,55.882086,37.573537,303125,32,8,5.5,Совмещенный,,Евро,False,1,2.7,9,Блочный,1,,4,1965
294863168,Москва,Балаклавский проспект,55.644089,37.59798,353312.302839117,31.7,2,8,Совмещенный,0,Евро,,1,2.7,9,,1,,8,1964
294872591,Москва,Нахимовский проспект,55.679595,37.557924,387096.774193548,31,4,6,Совмещенный,1,Евро,False,1,2.7,8,Блочный,1,,5,1960
294947159,Москва,улица 2-я Бебеля,55.795241,37.570707,361635.220125786,31.8,5,6,Совмещенный,1,Евро,False,1,2.7,5,Блочный,,,10,1961
294961528,Москва,Ботаническая улица,55.82841,37.599777,367052.023121387,34.6,13,9.5,Совмещенный,0,Евро,False,1,2.7,14,Блочный,2,0,14,1975
295015126,Москва,1-й Хорошевский проезд,55.776973,37.549202,490000,20,1,0,Совмещенный,0,Евро,False,1,2.7,4,Блочный,0,0,5,1951
295047690,Москва,Новочеремушкинская улица,55.671509,37.571076,312500,32,1,6,Совмещенный,0,Евро,False,1,2.7,9,Блочный,1,,6,1962
295113061,Москва,улица Седова,55.853395,37.644666,345794.392523364,32.1,2,0,Совмещенный,0,Евро,False,1,2.7,9,Блочный,1,0,6,1962
295136986,Москва,5-я Парковая улица,55.80781,37.789896,298750,40,4,10,Совмещенный,1,Евро,False,1,2.7,20,Блочный,2,1,3,2017
295187349,Москва,Полярная улица,55.891648,37.649786,289447.368421053,38,8,10,Совмещенный,1,Евро,False,1,2.7,12,,2,,7,1969
295249870,Москва,Союзный проспект,55.749663,37.811716,367521.367521368,35.1,2,9.8,Совмещенный,1,Евро,False,1,2.7,12,Блочный,2,,4,1968
295325308,Москва,2-я Пугачевская улица,55.793283,37.726412,327327.327327327,33.3,3,5.1,Совмещенный,1,Евро,False,1,2.7,5,Блочный,,,4,1967
295365459,Москва,улица Панферова,55.681021,37.545968,416927.89968652,31.9,9,6,Совмещенный,1,Евро,,1,2.7,9,,1,,17,1965
295418965,Москва,16-я Парковая улица,55.802371,37.83059,256250,32,1,5.2,Совмещенный,0,Евро,,1,2.7,9,,1,,4,1966
295538215,Москва,Карамышевская набережная,55.774816,37.460484,360501.567398119,31.9,3,5.3,Совмещенный,1,Евро,False,1,2.7,9,Блочный,1,0,5,1961
295539752,Москва,улица Каховка,55.65371,37.574399,357142.857142857,35,5,15,Совмещенный,0,Евро,,1,2.7,9,,1,,5,
295623537,Москва,Перовская улица,55.746725,37.757081,242857.142857143,35,1,8.5,Совмещенный,0,Евро,False,1,2.7,9,Блочный,2,0,3,1968
295681875,Москва,улица Народного Ополчения,55.772856,37.480813,400000,31,5,6,Совмещенный,1,Евро,False,1,2.7,5,Блочный,0,0,4,1960
295732754,Москва,Звездный бульвар,55.817572,37.632556,351562.5,32,9,6,Совмещенный,1,Евро,,1,2.7,9,Блочный,1,,7,1961
295737285,Москва,улица Обручева,55.65915,37.518767,393081.761006289,31.8,9,6,Совмещенный,1,Евро,False,1,2.7,9,Блочный,1,,16,1964
295791158,Москва,улица Гончарова,55.81696,37.584478,332386.363636364,35.2,7,10,Совмещенный,1,Евро,False,1,2.7,12,Блочный,2,,9,1969
290606720,Москва,Якорная улица,55.685777,37.68588,295950.15576324,32.1,9,0,Раздельный,0,Косметический,False,1,2.7,9,Блочный,1,,4,1971
294916647,Москва,улица Гамалеи,55.798272,37.464823,341935.483870968,31,5,5.2,Раздельный,1,Косметический,,1,2.7,5,Кирпичный,,,4,1961
286335454,Москва,Окская улица,55.715251,37.771517,271565.495207668,31.3,4,5.2,Совмещенный,1,Косметический,False,1,2.7,9,,,,9,
287739190,Москва,Севастопольский проспект,55.655224,37.570833,303225.806451613,31,1,5,Совмещенный,0,Косметический,False,1,2.7,9,Блочный,1,0,2,1964
288620455,Москва,5-я Парковая улица,55.803828,37.787282,344262.295081967,30.5,5,5.2,Совмещенный,1,Косметический,False,1,2.7,5,,,,4,
289807805,Москва,Ростокинская улица,55.834234,37.663359,333333.333333333,31.5,8,6,Совмещенный,1,Косметический,,1,2.7,9,Блочный,1,,4,1968
291078931,Москва,Стрельбищенский переулок,55.763812,37.539715,483870.967741935,31,1,6,Совмещенный,0,Косметический,False,1,2.7,5,Блочный,0,0,19,1959
291556246,Москва,Щелковское шоссе,55.810273,37.783042,318181.818181818,33,8,5.5,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,10,1966
292012661,Москва,Кленовый бульвар,55.67556,37.682503,336206.896551724,34.8,8,9.6,Совмещенный,1,Косметический,False,1,2.7,12,Блочный,1,,1,
292447160,Москва,бульвар Матроса Железняка,55.83802,37.531262,303125,32,8,6,Совмещенный,0,Косметический,False,1,2.7,9,Блочный,1,,8,
292629704,Москва,Протопоповский переулок,55.779464,37.643516,393750,32,4,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,5,1966
292809252,Москва,Открытое шоссе,55.825446,37.758734,318750,32,6,5.5,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,8,1967
292810170,Москва,улица Бехтерева,55.634832,37.652427,290625,32,1,6,Совмещенный,0,Косметический,False,1,2.7,9,,1,,3,
293017884,Москва,переулок Огородная Слобода,55.765691,37.642968,626245.84717608,30.1,1,4.6,Совмещенный,,Косметический,False,1,2.7,8,Блочный,1,,5,1960
293962889,Москва,Астрадамская улица,55.812813,37.563278,378787.878787879,33,6,6,Совмещенный,1,Косметический,False,1,2.7,9,,1,,12,1966
294047387,Москва,улица Гарибальди,55.673824,37.536553,333333.333333333,31.5,1,5.2,Совмещенный,,Косметический,False,1,2.7,9,Блочный,2,,4,1963
294448517,Москва,Звездный бульвар,55.813996,37.625522,333333.3,30,6,5,Совмещенный,1,Косметический,False,1,2.7,8,Блочный,1,0,14,1961
294594331,Москва,проспект Маршала Жукова,55.775803,37.481361,393939.393939394,33,8,5.2,Совмещенный,1,Косметический,,1,2.7,9,,1,,2,1961
294869858,Москва,улица Новинки,55.676489,37.678236,342696.629213483,35.6,5,8.9,Совмещенный,1,Косметический,,1,2.7,12,,2,,5,1972
294966327,Москва,проспект Буденного,55.765301,37.73606,319749.21630094,31.9,7,6.4,Совмещенный,,Косметический,False,1,2.7,9,Блочный,1,,11,1966
295156592,Москва,улица Генерала Глаголева,55.779803,37.462281,312903.225806452,31,4,6,Совмещенный,1,Косметический,,1,2.7,5,,,,3,
295224474,Москва,улица Вавилова,55.682082,37.547351,385802.469135803,32.4,3,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,0,4,1963
295458717,Москва,улица Цюрупы,55.668092,37.569656,291666.666666667,31.2,1,5,Совмещенный,0,Косметический,False,1,2.7,9,Блочный,1,0,15,1961
295465609,Москва,Смольная улица,55.862515,37.477848,329153.605015674,31.9,4,5.3,Совмещенный,1,Косметический,,1,2.7,9,,1,,5,1963
295514589,Москва,Тимирязевская улица,55.816374,37.564635,316718.26625387,32.3,1,5.3,Совмещенный,0,Косметический,False,1,2.7,5,Блочный,0,0,4,1961
295623324,Москва,улица Удальцова,55.671524,37.510278,401869.158878505,32.1,9,5.3,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,9,1963
295623606,Москва,Союзный проспект,55.749663,37.811716,367521.367521368,35.1,2,9.7,Совмещенный,0,Косметический,False,1,2.7,12,Блочный,1,1,4,1968
295629713,Москва,Бескудниковский бульвар,55.86356,37.561455,289062.5,32,7,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,2,,10,1964
295736783,Москва,Балаклавский проспект,55.644953,37.585152,312500,32,4,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,0,15,1965
286472714,Москва,Клязьминская улица,55.883464,37.521848,326666.666666667,30,4,6,Раздельный,1,Косметический,,1,2.7,5,,,,5,1967
291080025,Москва,Щелковское шоссе,55.810031,37.806192,302605.263157895,38,8,9,Раздельный,0,Косметический,,1,2.7,14,Блочный,1,2,3,2015
291744833,Москва,Щелковское шоссе,55.810031,37.806192,268286.445012788,39.1,2,8,Раздельный,1,Косметический,False,1,2.7,14,Блочный,4,2,3,2015
293351688,Москва,Планетная улица,55.801946,37.548591,384615.384615385,31.2,2,5.7,Раздельный,1,Косметический,False,1,2.7,5,,,,10,1965
294517932,Москва,Судостроительная улица,55.685376,37.689465,317073.170731707,32.8,1,7.8,Раздельный,0,Косметический,False,1,2.7,9,,1,0,4,1973
294968758,Москва,Окружной проезд,55.768061,37.74437,350000,32,2,0,Раздельный,1,Косметический,False,1,2.7,9,,0,0,3,1966
295032578,Москва,улица Лобачевского,55.67028,37.498231,346969.696969697,33,8,7,Раздельный,1,Косметический,False,1,2.7,9,Блочный,1,0,11,1964
295113952,Москва,улица Седова,55.85343,37.643435,315625,32,6,5.3,Раздельный,1,Косметический,False,1,2.7,9,Блочный,1,,6,1963
295762182,Москва,проезд Черского,55.876021,37.579241,488950.276243094,18.1,3,0,Раздельный,1,Косметический,False,1,2.7,5,,0,0,5,1966
295802312,Москва,15-я Парковая улица,55.805058,37.8191,262500,32,1,0,Раздельный,1,Косметический,False,1,2.7,9,,0,0,3,
295100874,Москва,улица Лобачевского,55.667919,37.504061,358730.158730159,31.5,4,6,Совмещенный,1,Косметический,,1,2.7,9,,0,0,3,
295205046,Москва,улица 26 Бакинских Комиссаров,55.662435,37.489535,330484.330484331,35.1,7,0,Совмещенный,,Косметический,False,1,2.7,14,Блочный,2,,5,1970
295226006,Москва,Большой Факельный переулок,55.741515,37.665363,596774.193548387,31,3,8,Совмещенный,1,Косметический,False,1,2.7,6,Блочный,1,,7,1914
295228735,Москва,Мартеновская улица,55.756067,37.804781,253541.076487252,35.3,5,9.5,Совмещенный,0,Косметический,,1,2.7,14,Блочный,2,,12,
295240024,Москва,Сиреневый бульвар,55.803636,37.816423,319749.21630094,31.9,7,0,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,3,1963
295248381,Москва,улица Лобачевского,55.668051,37.506729,371207.430340557,32.3,9,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,12,1963
295269733,Москва,2-я Пугачевская улица,55.793283,37.726412,322857.142857143,35,4,6,Совмещенный,1,Косметический,False,1,2.7,5,Блочный,,,4,1967
295291622,Москва,улица Плеханова,55.740274,37.766046,244498.777506112,40.9,10,10,Совмещенный,0,Косметический,False,1,2.7,12,Блочный,2,,4,1984
295301371,Москва,Открытое шоссе,55.825446,37.758734,255874.673629243,38.3,3,7.8,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,6,1967
295301708,Москва,улица Столетова,55.704316,37.506586,379687.5,32,6,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,5,1966
295323095,Москва,Костянский переулок,55.768998,37.637219,535031.847133758,31.4,8,5,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,0,7,1964
295333645,Москва,улица Лобачевского,55.668523,37.50275,353125,32,5,5,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,15,1963
295352056,Москва,Симферопольский бульвар,55.642824,37.606281,342857.142857143,35,9,10,Совмещенный,,Косметический,False,1,2.7,16,Блочный,1,1,1,1976
295355245,Москва,улица Юных Ленинцев,55.698082,37.778524,272727.272727273,33,9,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,0,4,1962
295404666,Москва,2-я Владимирская улица,55.749886,37.784506,317142.857142857,31.5,2,5.2,Совмещенный,,Косметический,,1,2.7,9,Блочный,1,,1,1965
295406289,Москва,улица Новаторов,55.661013,37.522351,323809.523809524,31.5,1,5.5,Совмещенный,,Косметический,False,1,2.7,9,Блочный,1,,12,1964
295410536,Москва,Болотниковская улица,55.656077,37.610736,319687.5,32,9,5.3,Совмещенный,1,Косметический,,1,2.7,9,,1,,8,
295416087,Москва,3-я Владимирская улица,55.754608,37.790803,285714.285714286,35,11,9.6,Совмещенный,1,Косметический,,1,2.7,12,,1,,6,1986
295422900,Москва,улица Гарибальди,55.674174,37.536679,453125,32,3,5.5,Совмещенный,1,Косметический,,1,2.7,9,,,,4,1964
295483215,Москва,Протопоповский переулок,55.780765,37.635098,634920.634920635,31.5,7,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,4,1965
295533837,Москва,1-я Боевская улица,55.792883,37.693642,304878.048780488,41,1,8,,2,,False,1,,5,,,,11,
295589111,Москва,16-я Парковая улица,55.802371,37.83059,264705.882352941,34,4,5.5,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,,4,1966
295671543,Москва,улица Космонавтов,55.820531,37.661734,333333.333333333,33,8,6,Совмещенный,1,Косметический,False,1,2.7,9,Блочный,1,0,4,1962
295677568,Москва,2-я Владимирская улица,55.749886,37.784506,317460.317460317,31.5,2,5.2,Совмещенный,0,Косметический,False,1,2.7,9,,,,,
295723937,Москва,улица Маршала Тухачевского,55.784258,37.475513,318750,32,2,6,Совмещенный,0,Косметический,False,1,2.7,9,,1,0,4,1963
295750715,Москва,15-я Парковая улица,55.789284,37.819029,282539.682539683,31.5,5,5.5,Совмещенный,,Косметический,False,1,2.7,9,Блочный,1,,5,1963
295791600,Москва,Озерная улица,55.67556,37.45354,304347.826086957,34.5,1,9.5,Совмещенный,0,Косметический,False,1,2.7,14,Блочный,2,,5,1973
281608643,Москва,Мурманский проезд,55.802821,37.630185,348529.411764706,34,3,6,Раздельный,1,Евро,,1,2.7,9,Блочный,1,,12,1965
287204969,Москва,15-я Парковая улица,55.808994,37.824383,305053.191489362,37.6,11,10,Совмещенный,,Евро,False,1,2.7,14,,1,1,4,2021
292774219,Москва,улица Госпитальный Вал,55.772239,37.708976,297805.642633229,31.9,3,6,Раздельный,1,Евро,False,1,2.7,9,Блочный,1,,13,
275268474,Москва,улица Удальцова,55.670524,37.512254,428787.878787879,33,3,6,Совмещенный,1,Дизайнерский,,1,2.7,9,,1,0,5,1963
291691860,Москва,улица Народного Ополчения,55.771069,37.476851,415873.015873016,31.5,2,5.2,Раздельный,,Дизайнерский,False,1,2.7,5,Блочный,,,3,1960
294677097,Москва,Кавказский бульвар,55.626746,37.654664,378571.428571429,35,7,0,Раздельный,1,Дизайнерский,False,1,2.7,12,Блочный,2,,6,1969
294733815,Москва,Сиреневый бульвар,55.804901,37.822307,336012.861736334,31.1,4,6.4,Раздельный,1,Дизайнерский,False,1,2.7,5,,0,0,4,
295280668,Москва,Ленинградский проспект,55.807481,37.514086,398333.333333333,30,1,4,Раздельный,0,Дизайнерский,False,1,2.7,8,Блочный,1,,5,1959
295285692,Москва,улица Приорова,55.818053,37.531846,418750,32,8,0,Раздельный,1,Дизайнерский,False,1,2.7,9,,0,0,7,
283012374,Москва,Яузская улица,55.746912,37.64569,621794.871794872,31.2,9,6,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,,7,1965
284690737,Москва,улица Софьи Ковалевской,55.880273,37.534523,292479.108635098,35.9,7,6.6,Совмещенный,0,Дизайнерский,False,1,2.7,9,,1,,8,
285762968,Москва,проспект Буденного,55.765301,37.73606,389240.506329114,31.6,2,8,Совмещенный,0,Дизайнерский,,1,2.7,9,,1,0,7,1966
287642655,Москва,улица Лобачевского,55.670041,37.498968,396969.696969697,33,2,6,Совмещенный,0,Дизайнерский,,1,2.7,9,Блочный,1,0,4,1964
288396311,Москва,Севанская улица,55.623036,37.654583,310783.783783784,37,5,10,Совмещенный,,Дизайнерский,False,1,2.7,12,,2,,7,1968
291769131,Москва,Щелковское шоссе,55.803919,37.760467,252631.578947368,38,1,7,Совмещенный,0,Дизайнерский,,1,2.7,14,Блочный,2,0,6,1970
293039847,Москва,Крутицкая набережная,55.721316,37.659605,447949.52681388,31.7,3,6.1,Совмещенный,1,Дизайнерский,,1,2.7,9,,1,,13,1962
293878777,Москва,Ельнинская улица,55.73884,37.425477,393333.333333333,31.5,9,5.1,Совмещенный,1,Дизайнерский,,1,2.7,9,Блочный,1,0,4,1963
294668891,Москва,Можайское шоссе,55.720824,37.426007,410029.498525074,33.9,9,8.8,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,0,12,1964
294715897,Москва,Ельнинская улица,55.737137,37.429034,406441.717791411,32.6,6,7,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,0,4,1962
294855194,Москва,Смольная улица,55.861681,37.480211,379715.189873418,31.6,3,0,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,0,6,1963
294898324,Москва,улица Панферова,55.681021,37.545968,398203.592814371,33.4,7,5.5,Совмещенный,1,Дизайнерский,False,1,2.7,9,,1,,4,1965
294967816,Москва,улица Приорова,55.818053,37.531846,412500,32,8,5,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,,4,1965
295017000,Москва,Можайское шоссе,55.720824,37.426007,408823.529411765,34,9,0,Совмещенный,1,Дизайнерский,False,1,2.7,9,Кирпичный,1,,4,1964
295053832,Москва,улица Гарибальди,55.674174,37.536679,453125,32,3,5.5,Совмещенный,1,Дизайнерский,,1,2.7,9,Блочный,1,,4,1963
295229202,Москва,Щелковское шоссе,55.809322,37.790561,379687.5,32,2,5.5,Совмещенный,0,Дизайнерский,False,1,2.7,9,Блочный,1,,3,1962
295280380,Москва,1-й Хорошевский проезд,55.776416,37.545923,471471.471471472,33.3,3,8,Совмещенный,1,Дизайнерский,,1,2.7,4,,,,6,1950
295313638,Москва,улица Стасовой,55.713542,37.598366,500000,31.6,4,5.1,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,,14,1964
295314767,Москва,улица Маршала Тухачевского,55.785022,37.470788,403030.303030303,33,5,6,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,0,4,1963
295322806,Москва,улица Бехтерева,55.634527,37.651547,359375,32,8,5.2,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,,5,1965
295562323,Москва,улица Демьяна Бедного,55.769884,37.487829,434375,32,7,6,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,,4,1965
295722348,Москва,Красноармейская улица,55.797883,37.548887,411470.588235294,34,5,0,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,,12,1966
295757605,Москва,Гостиничная улица,55.844415,37.579565,363636.363636364,33,9,7,Совмещенный,1,Дизайнерский,,1,2.7,9,Блочный,1,,3,
295777697,Москва,улица Демьяна Бедного,55.769884,37.487829,442724.458204334,32.3,2,0,Совмещенный,,Дизайнерский,False,1,2.7,9,Блочный,1,,4,1965
295806324,Москва,улица Константина Федина,55.80699,37.791037,318181.818181818,33,10,7,Совмещенный,1,Дизайнерский,False,1,2.7,12,Блочный,2,,3,1966
292189585,Москва,бульвар Маршала Рокоссовского,55.810162,37.725083,337500,32,9,6,Совмещенный,1,Евро,False,1,2.7,9,Блочный,1,,5,1963
292353679,Москва,Карамышевская набережная,55.769975,37.482978,313479.592476489,31.9,1,6,Совмещенный,,Евро,False,1,2.7,9,Блочный,1,,4,1962
293448266,Москва,улица Цюрупы,55.671539,37.578828,395569.620253165,31.6,6,6,Совмещенный,1,Евро,False,1,2.7,9,,1,,4,1962
294133268,Москва,улица Красных Зорь,55.725432,37.432654,342424.242424242,33,9,7,Совмещенный,,Евро,False,1,2.7,9,,1,,12,1965
294207799,Москва,Черноморский бульвар,55.645151,37.598672,359375,32,7,6,Совмещенный,1,Евро,False,1,2.7,9,Блочный,1,,8,1963
294737797,Москва,Жигулевская улица,55.711321,37.763019,287461.773700306,32.7,6,6,Совмещенный,1,Евро,,1,2.7,9,,,,9,1965
295622871,Москва,улица Металлургов,55.756508,37.778757,323899.371069182,31.8,9,5.2,Совмещенный,1,Евро,False,1,2.7,9,Блочный,1,,4,1966
295657297,Москва,улица Трехгорный Вал,55.761872,37.562676,471518.987341772,31.6,4,6,Совмещенный,1,Евро,False,1,2.7,9,Блочный,1,,2,1966
294808658,Москва,улица Металлургов,55.7598,37.790444,333333.333333333,35.1,2,0,Раздельный,1,Евро,False,1,2.7,9,,1,0,3,1965
294928985,Москва,3-й Нижнелихоборский проезд,55.847225,37.570797,321428.571428571,32.2,2,0,Раздельный,1,Евро,False,1,2.7,9,,1,1,5,1966
295382635,Москва,Союзный проспект,55.749663,37.811716,367521.367521368,35.1,2,0,Раздельный,1,Евро,False,1,2.7,12,,1,1,2,
295607640,Москва,Сиреневый бульвар,55.803494,37.809309,264864.864864865,37,3,6.5,Раздельный,1,Евро,False,1,2.7,9,Блочный,1,,6,1964
294203989,Москва,улица Цюрупы,55.668051,37.568012,348484.848484849,33,9,6,Совмещенный,1,Дизайнерский,False,1,2.7,9,Блочный,1,0,6,1962
293666077,Москва,Бескудниковский бульвар,55.872642,37.5554,304232.804232804,37.8,2,7.3,Совмещенный,1,Без ремонта,False,1,2.7,16,,1,1,10,2006
290509817,Москва,улица Девятая Рота,55.793161,37.712866,372500,40,11,7,Раздельный,1,Без ремонта,,1,2.7,12,Блочный,2,,3,1967
289065032,Москва,улица Гиляровского,55.784486,37.632278,395953.757225434,34.6,1,9.5,Совмещенный,0,Без ремонта,False,1,2.7,12,Блочный,1,,5,
290316832,Москва,Сиреневый бульвар,55.802674,37.829467,286532.951289398,34.9,12,9.5,,1,,,1,,14,,,,10,
295321225,Москва,,55.998841,37.237181,250000,37.2,4,8.5,Раздельный,1,Без ремонта,False,1,2.7,14,Кирпичный,2,,8,1969
292683843,Москва,улица Академика Скрябина,55.713846,37.797217,269565.217391304,34.5,2,9.8,Совмещенный,,Без ремонта,False,1,2.7,12,,2,,7,1968
294808502,Москва,6-я Радиальная улица,55.606482,37.660063,250000,46,9,11,Совмещенный,0,Без ремонта,False,1,2.7,17,,1,1,4,2020
295006819,Москва,3-я Парковая улица,55.798753,37.778694,281609.195402299,34.8,6,9.7,Совмещенный,1,Без ремонта,False,1,2.7,12,Блочный,2,0,3,1967
295326866,Москва,улица Уточкина,55.476771,37.527426,189890.710382514,36.6,9,11.5,Совмещенный,0,Без ремонта,,1,2.7,10,,1,1,4,2023
295333486,Москва,Кавказский бульвар,55.627224,37.666971,255714.285714286,35,5,10,Совмещенный,1,Без ремонта,False,1,2.7,12,Блочный,2,0,6,1968
295374082,Москва,Окская улица,55.710063,37.751349,256134.969325153,32.6,3,9.8,Совмещенный,1,Без ремонта,,1,2.7,12,,1,1,12,1966
295390554,Москва,,55.989119,37.235465,240000,35,9,10.5,Совмещенный,0,Без ремонта,False,1,2.7,14,Блочный,2,0,7,1968
295530699,Москва,улица Генерала Глаголева,55.782243,37.459675,350282.485875706,35.4,10,9.5,Совмещенный,0,Без ремонта,False,1,2.7,14,,2,,7,
292915285,Москва,улица Логинова,55.496659,37.515407,196132.596685083,36.2,1,14.6,Раздельный,,Без ремонта,False,1,2.7,14,,1,1,,2023
295020083,Москва,улица Архитектора Щусева,55.697052,37.635386,433593.75,38.4,7,12.4,Раздельный,0,Без ремонта,False,1,2.7,16,,1,2,4,2022
295127594,Москва,улица Твардовского,55.794032,37.397584,350000,38,4,8.9,Раздельный,1,Без ремонта,False,1,2.7,25,,4,0,9,2009
295290524,Москва,улица Девятая Рота,55.793161,37.712866,392105.263157895,38,11,6.7,Раздельный,1,Без ремонта,,1,2.7,12,Блочный,2,,3,1967
295541340,Москва,Славянский бульвар,55.726989,37.473698,381818.181818182,33,3,8.6,Раздельный,0,Без ремонта,False,1,2.7,19,Блочный,3,,4,1970
295677605,Москва,улица Девятая Рота,55.793161,37.712866,372500,40,11,6.5,Раздельный,1,Без ремонта,False,1,2.7,12,,,,,
293782599,Москва,улица Архитектора Щусева,55.697052,37.635386,427860.696517413,40.2,5,19.5,Совмещенный,0,Без ремонта,,1,2.7,13,,1,,9,2022
293814414,Москва,Вокзальный переулок,55.818887,37.51476,301724.137931035,34.8,5,10,Совмещенный,,Без ремонта,False,1,2.7,14,,1,,12,1971
293947855,Москва,11-я Парковая улица,55.807117,37.807818,265536.723163842,35.4,12,10,Совмещенный,1,Без ремонта,,1,2.7,12,,1,1,3,1966
294098141,Москва,Бирюлевская улица,55.581383,37.670429,228571.428571429,35,1,9.8,Совмещенный,,Без ремонта,False,1,2.7,12,Блочный,1,1,8,1976
294297188,Москва,улица Полбина,55.670991,37.72334,231594.202898551,34.5,7,9,Совмещенный,1,Без ремонта,,1,2.7,12,,2,,1,1971
294445003,Москва,улица Паперника,55.720205,37.789366,273252.279635258,32.9,7,9.9,Совмещенный,1,Без ремонта,False,1,2.7,12,,2,,6,1969
294450692,Москва,Матвеевская улица,55.701734,37.46591,265536.723163842,35.4,7,9.7,Совмещенный,,Без ремонта,False,1,2.7,14,Блочный,2,,3,1975
294644195,Москва,бульвар Скандинавский,55.567657,37.498644,265151.515151515,39.6,8,10.6,Совмещенный,,Без ремонта,False,1,2.7,12,,1,1,8,2020
294686081,Москва,Рязанский проспект,55.708795,37.82308,230113.636363636,35.2,9,9.7,Совмещенный,1,Без ремонта,,1,2.7,12,Блочный,2,,11,1970
294833868,Москва,улица Аэростатная,55.587825,37.165037,233024.691358025,32.4,8,0,Совмещенный,0,Без ремонта,False,1,2.7,14,,0,0,12,
294855371,Москва,Уральская улица,55.821785,37.795906,245125.348189415,35.9,5,9.8,Совмещенный,1,Без ремонта,False,1,2.7,12,Блочный,2,,18,
294883697,Москва,улица Архитектора Щусева,55.697052,37.635386,458115.183246073,38.2,13,12.5,Совмещенный,0,Без ремонта,False,1,2.7,16,,1,2,4,2022
294906419,Москва,8-я Парковая улица,55.795879,37.797505,289017.341040462,34.6,7,9,Совмещенный,1,Без ремонта,False,1,2.7,16,Блочный,1,1,2,1979
294954425,Москва,улица Молдагуловой,55.726157,37.811896,270408.163265306,39.2,13,9.8,Совмещенный,0,Без ремонта,False,1,2.7,14,Блочный,2,0,15,1971
294997928,Москва,Бирюлевская улица,55.581383,37.670429,230547.550432277,34.7,11,9.6,Совмещенный,0,Без ремонта,False,1,2.7,12,Блочный,1,1,8,1976
295180252,Москва,улица Уточкина,55.477077,37.526537,187667.533512064,37.3,12,10,Совмещенный,,Без ремонта,False,1,2.7,16,Блочный,1,2,6,2023
295245603,Москва,улица Поликарпова,55.776917,37.550648,402941.176470588,34,14,8,Совмещенный,0,Без ремонта,False,1,2.7,16,Блочный,1,1,4,1976
295291496,Москва,улица Олений Вал,55.799806,37.696094,354469.273743017,35.8,10,8,Совмещенный,0,Без ремонта,False,1,2.7,16,Блочный,1,1,5,1981
295357652,Москва,Тимирязевская улица,55.820637,37.56123,304225.352112676,35.5,1,10,Совмещенный,0,Без ремонта,,1,2.7,12,Блочный,1,1,,
295475391,Москва,Шмитовский проезд,55.756761,37.541296,445682.451253482,35.9,4,9.5,Совмещенный,1,Без ремонта,,1,2.7,12,Блочный,2,,10,1969
295655615,Москва,Затонная улица,55.676646,37.68403,311735.941320293,40.9,8,10,Совмещенный,1,Без ремонта,,1,2.7,12,,2,,1,1968
295681144,Москва,улица Архитектора Щусева,55.697052,37.635386,483173.076923077,41.6,5,0,Совмещенный,0,Без ремонта,False,1,2.7,16,Блочный,1,2,4,2022
