,price_sq,lat,lon,area,floor,kitchen_area,balconies,renovation,is_apartment,rooms,ceiling_height,house_floors,lifts,freight_lifts,time_on_foot_to_subway,build_year,bathroom_type,house_wall_type
17338,481145.2709359606,55.71649742115654,37.63560927039981,81.2,4.0,30.2,,Косметический,False,3.0,,28.0,2.0,1.0,4.0,2024.0,,
17342,637959.3287435456,55.71736346968415,37.6364943993748,58.1,36.0,21.4,,Без ремонта,False,2.0,,41.0,3.0,1.0,4.0,2024.0,,
17343,607143.9830508474,55.71736346968415,37.6364943993748,47.2,3.0,26.6,,Без ремонта,False,1.0,,41.0,3.0,1.0,4.0,2024.0,,
17345,497136.8176100629,55.717786,37.6357,79.5,15.0,25.2,,Дизайнерский,False,3.0,,27.0,2.0,1.0,16.0,2024.0,,
17347,777724.4947735191,55.7187538792389,37.6372153905592,143.5,46.0,56.0,,Дизайнерский,False,3.0,,46.0,3.0,1.0,4.0,2023.0,,
17348,706987.3012048192,55.71917651854028,37.63585777859999,41.5,25.0,20.2,,Дизайнерский,False,1.0,,28.0,2.0,1.0,4.0,2023.0,,
17353,739978.4447674418,55.71736346968415,37.6364943993748,137.6,41.0,0.0,,Без ремонта,False,3.0,,41.0,3.0,1.0,4.0,2024.0,,
17354,516490.5283018868,55.717786,37.6357,79.5,21.0,25.2,,Без ремонта,False,3.0,,27.0,2.0,1.0,16.0,2024.0,,
17355,543235.3571428572,55.717786,37.6357,98.0,26.0,35.0,,Без ремонта,False,3.0,,27.0,2.0,1.0,16.0,2024.0,,
17356,521988.5,55.717786,37.6357,58.0,4.0,22.3,,Без ремонта,False,2.0,,27.0,2.0,1.0,16.0,2024.0,,
17357,486853.1151515152,55.71917651854028,37.63585777859999,82.5,7.0,27.7,,Дизайнерский,False,3.0,,28.0,2.0,1.0,4.0,2023.0,,
17358,549488.7823439878,55.7183469335639,37.6359836587438,65.7,8.0,23.9,,Без ремонта,False,2.0,,46.0,3.0,1.0,5.0,2023.0,,
17359,462800.0,55.7209805531047,37.6449734179683,95.8,6.0,27.3,,Дизайнерский,False,4.0,,33.0,2.0,2.0,4.0,2026.0,,
17364,455200.0,55.7209805531047,37.6449734179683,70.2,11.0,24.1,,Косметический,False,3.0,,27.0,1.0,2.0,4.0,2026.0,,
17368,427400.0,55.7209805531047,37.6449734179683,86.9,4.0,24.2,,Евро,False,4.0,,27.0,1.0,2.0,4.0,2026.0,,
17369,459400.0,55.7209805531047,37.6449734179683,70.2,6.0,24.1,,Дизайнерский,False,3.0,,27.0,1.0,2.0,4.0,2026.0,,
17372,454800.0,55.7209805531047,37.6449734179683,86.9,23.0,24.2,,Дизайнерский,False,4.0,,27.0,1.0,2.0,4.0,2026.0,,
17373,492800.0,55.7209805531047,37.6449734179683,60.5,11.0,16.1,,Евро,False,3.0,,27.0,1.0,2.0,4.0,2026.0,,
17375,539200.0,55.7209805531047,37.6449734179683,40.5,4.0,17.9,,Евро,False,2.0,,27.0,1.0,2.0,4.0,2026.0,,
17376,438400.0,55.7209805531047,37.6449734179683,86.9,13.0,24.2,,Евро,False,4.0,,27.0,1.0,2.0,4.0,2026.0,,
17377,418100.0,55.7209805531047,37.6449734179683,83.7,2.0,22.4,,Евро,False,4.0,,27.0,1.0,2.0,4.0,2026.0,,
17386,421052.63157894736,55.820207,37.79737,38.0,4.0,0.0,1.0,Дизайнерский,False,2.0,,12.0,2.0,,4.0,1969.0,,
17387,442351.4538558787,59.982649,30.319255,79.1,3.0,16.0,1.0,Без ремонта,False,3.0,,10.0,1.0,1.0,4.0,2021.0,,
17390,124260.3550295858,59.871915,29.854269,50.7,7.0,7.0,,Евро,False,2.0,,7.0,0.0,1.0,25.0,1978.0,,
17395,264939.7590361446,55.803231,37.347476,83.0,2.0,14.0,0.0,Дизайнерский,False,3.0,,25.0,,,10.0,2021.0,,
17397,232984.29319371725,59.937991,30.440132,38.2,11.0,17.4,1.0,Евро,False,1.0,,22.0,2.0,,5.0,2017.0,,
17399,379042.0286885246,55.675712,37.640363,48.8,29.0,16.9,,Дизайнерский,False,2.0,,33.0,4.0,4.0,4.0,2025.0,,
17441,401851.6326530613,55.6371153098242,37.7055205837457,24.5,2.0,3.0,0.0,Косметический,,1.0,,44.0,0.0,0.0,,2026.0,,
17442,182119.2052980133,55.56176413595926,37.501359040328936,60.4,2.0,6.0,0.0,Евро,,3.0,,13.0,1.0,1.0,10.0,2024.0,,
17445,337522.44165170554,55.6556127638201,37.5295938889145,55.7,3.0,3.0,0.0,Евро,,2.0,,58.0,1.0,0.0,11.0,2027.0,,
17447,197206.2448644207,55.59164,37.427435,121.7,2.0,6.5,0.0,Евро,,4.0,,9.0,1.0,1.0,13.0,2023.0,,
17448,162060.3015075377,55.59344625366014,37.43231130680709,79.6,3.0,17.3,0.0,Евро,,3.0,,7.0,1.0,1.0,9.0,2023.0,,
17449,264116.5755919854,55.55712145923963,37.499921376299085,54.9,2.0,7.6,1.0,Евро,,3.0,,14.0,1.0,1.0,8.0,2024.0,,
17450,276073.61963190185,55.554513682231885,37.49715960325514,32.6,2.0,10.8,1.0,Без ремонта,,1.0,,14.0,1.0,1.0,9.0,2025.0,,
17451,356545.73590096284,55.6380742082792,37.7055809330789,72.7,4.0,21.5,0.0,Евро,,3.0,,14.0,0.0,0.0,,2026.0,,
17452,410704.0641099027,55.80630512303944,37.56997097632147,69.88,6.0,5.8,0.0,Евро,,2.0,,49.0,1.0,0.0,5.0,2023.0,,
17453,337960.9090909091,55.860064737602,37.5501197665167,55.0,5.0,15.2,0.0,Косметический,,2.0,,32.0,0.0,0.0,9.0,,,
17454,226463.10432569977,55.554513682231885,37.49715960325514,39.3,3.0,8.8,1.0,Евро,,2.0,,16.0,1.0,1.0,9.0,2025.0,,
17462,521828.1036834925,55.80630512303944,37.56997097632147,29.32,9.0,3.2,0.0,Без ремонта,,1.0,,54.0,1.0,0.0,5.0,2023.0,,
17463,412206.78660897294,55.80630512303944,37.56997097632147,43.91,4.0,3.8,0.0,Дизайнерский,,1.0,,54.0,1.0,0.0,5.0,2023.0,,
17464,226537.21682847897,55.554513682231885,37.49715960325514,92.7,2.0,18.5,0.0,Дизайнерский,,3.0,,14.0,1.0,1.0,9.0,2025.0,,
17507,424200.0,55.81223903077471,37.521843498848085,68.5,24.0,18.6,,Без ремонта,False,2.0,,25.0,1.0,2.0,4.0,2026.0,,
17511,442900.0,55.81223903077471,37.521843498848085,69.5,8.0,0.0,,Евро,False,2.0,,25.0,1.0,2.0,4.0,2026.0,,
17512,470100.0,55.81223903077471,37.521843498848085,41.5,4.0,24.4,,Евро,False,1.0,,25.0,1.0,2.0,4.0,2026.0,,
17513,465500.0,55.81223903077471,37.521843498848085,44.5,4.0,17.0,,Евро,False,1.0,,25.0,1.0,2.0,4.0,2026.0,,
17514,443400.0,55.8123145487875,37.5215591846928,68.7,5.0,0.0,,Евро,False,2.0,,20.0,2.0,1.0,4.0,2025.0,,
17515,266584.76658476656,55.617281,37.417446,81.4,3.0,17.1,1.0,Евро,,3.0,,21.0,,,,2020.0,,
17518,388470.72226999135,55.7244405038113,37.6839166957698,46.52,26.0,15.3,,Без ремонта,False,2.0,,33.0,4.0,,8.0,2026.0,,
17519,407916.23217922606,55.8105261556815,37.595805574065,49.1,18.0,16.3,,Без ремонта,False,2.0,,33.0,4.0,,8.0,2025.0,,
17520,453545.3963414634,55.8103856859042,37.5967872625645,32.8,13.0,14.6,1.0,Без ремонта,False,1.0,,23.0,3.0,,7.0,2025.0,,
17521,387234.17884780734,55.7244405038113,37.6839166957698,46.52,18.0,15.3,,Евро,False,2.0,,33.0,4.0,,8.0,2026.0,,
17522,386867.5509756632,55.7247493131588,37.684533603843,45.61,32.0,14.8,,Евро,False,2.0,,38.0,4.0,,8.0,2026.0,,
17523,379272.9377465272,55.7247493131588,37.684533603843,58.31,7.0,20.9,,Евро,False,2.0,,38.0,4.0,,8.0,2026.0,,
17524,405412.3576784227,55.7247493131588,37.684533603843,36.01,6.0,16.3,,Дизайнерский,False,1.0,,38.0,4.0,,8.0,2026.0,,
17525,403812.7962962963,55.7240885874068,37.6833181157586,54.0,10.0,18.9,,Дизайнерский,False,2.0,,28.0,4.0,2.0,2.0,2025.0,,
17526,421835.4520547945,55.72403257741029,37.68250004200974,36.5,31.0,17.3,,Дизайнерский,False,1.0,,38.0,4.0,,5.0,2025.0,,
17527,410266.9813940572,55.7247493131588,37.684533603843,36.01,24.0,16.3,,Евро,False,1.0,,38.0,4.0,,8.0,2026.0,,
17528,428032.8221763492,55.7247493131588,37.684533603843,33.91,32.0,10.6,,Евро,False,1.0,,38.0,4.0,,8.0,2026.0,,
17529,511450.05050505046,55.8105261556815,37.595805574065,19.8,11.0,5.0,,Без ремонта,False,,,33.0,4.0,,8.0,2025.0,,
17530,514158.8888888889,55.8105261556815,37.595805574065,19.8,18.0,5.0,,Без ремонта,False,,,33.0,4.0,,8.0,2025.0,,
17531,541341.6915422885,55.8113972730733,37.5963560109052,20.1,22.0,5.0,1.0,Без ремонта,False,,,23.0,3.0,,8.0,2025.0,,
17532,425352.39709443104,55.8106832398157,37.597538281089,41.3,26.0,18.7,,Без ремонта,False,1.0,,33.0,4.0,,7.0,2025.0,,
17533,360303.3086216365,55.7244405038113,37.6839166957698,72.84,7.0,26.7,,Без ремонта,False,3.0,,33.0,4.0,,8.0,2026.0,,
17555,502600.0,55.6931856000417,37.4769132260468,97.8,46.0,28.2,,Без ремонта,False,3.0,,49.0,1.0,1.0,11.0,2025.0,,
17558,307200.0,59.981739,30.337679,63.8,2.0,23.6,,Косметический,False,2.0,,13.0,1.0,1.0,4.0,2022.0,,
17559,265823.9928698752,59.9839807987186,30.3367814400934,56.1,4.0,11.6,1.0,Косметический,False,2.0,,13.0,1.0,1.0,4.0,2024.0,,
17561,286700.0,59.9354473243831,30.2288043531634,79.6,5.0,25.1,,Косметический,False,3.0,,12.0,,2.0,3.0,2025.0,,
17562,282912.0,59.90096121181521,30.34201919911088,36.0,12.0,18.1,,Косметический,False,1.0,,12.0,1.0,1.0,7.0,2025.0,,
17565,292298.5714285714,55.66559128596841,37.73678983396975,39.2,19.0,19.7,,Евро,False,1.0,,25.0,3.0,,5.0,2025.0,,
17566,309954.8757763975,55.66559128596841,37.73678983396975,32.2,22.0,16.1,,Евро,False,1.0,,25.0,3.0,,5.0,2025.0,,
17567,293931.5363128492,55.66559128596841,37.73678983396975,35.8,8.0,16.6,,Евро,False,1.0,,25.0,3.0,,5.0,2025.0,,
17568,295251.9256017505,55.66559128596841,37.73678983396975,91.4,16.0,21.0,,Евро,False,3.0,,16.0,2.0,,5.0,2025.0,,
17569,342511.88073394494,55.66559128596841,37.73678983396975,21.8,16.0,5.5,,Евро,False,,,16.0,1.0,1.0,5.0,2025.0,,
17570,378118.7309644671,55.66559128596841,37.73678983396975,19.7,24.0,5.0,,Евро,False,,,25.0,3.0,,5.0,2025.0,,
17574,343160.0,55.817258168542,37.7501663200981,28.7,8.0,5.0,,Без ремонта,False,,,12.0,1.0,1.0,7.0,2024.0,,
17575,294400.0,55.817258168542,37.7501663200981,58.6,6.0,15.0,,Без ремонта,False,3.0,,12.0,1.0,1.0,7.0,2024.0,,
17576,322460.0,55.817258168542,37.7501663200981,52.5,8.0,14.7,,Без ремонта,False,2.0,,12.0,1.0,1.0,7.0,2024.0,,
17577,391920.0,55.817258168542,37.7501663200981,36.4,21.0,17.6,,Евро,False,1.0,,25.0,2.0,1.0,7.0,2024.0,,
17578,331200.0,55.817258168542,37.7501663200981,39.3,2.0,10.9,,Без ремонта,False,1.0,,6.0,1.0,1.0,7.0,2024.0,,
17594,312340.0,55.817258168542,37.7501663200981,55.2,17.0,0.0,,Евро,False,2.0,,25.0,2.0,1.0,7.0,2024.0,,
17595,316020.0,55.817258168542,37.7501663200981,59.6,19.0,0.0,,Евро,False,3.0,,25.0,2.0,1.0,7.0,2024.0,,
17596,385940.0,55.817258168542,37.7501663200981,22.6,11.0,5.0,,Евро,False,,,25.0,2.0,1.0,7.0,2024.0,,
17597,355580.0,55.817258168542,37.7501663200981,29.6,13.0,5.0,,Евро,False,,,19.0,2.0,1.0,7.0,2024.0,,
17599,360180.0,55.817258168542,37.7501663200981,37.6,21.0,18.0,,Евро,False,1.0,,25.0,2.0,1.0,7.0,2024.0,,
17600,302220.0,55.817258168542,37.7501663200981,58.6,12.0,15.0,,Евро,False,3.0,,12.0,1.0,1.0,7.0,2024.0,,
17601,395140.0,55.817258168542,37.7501663200981,22.7,22.0,0.0,,Евро,False,,,25.0,2.0,1.0,7.0,2024.0,,
17602,298080.0,55.817258168542,37.7501663200981,61.6,8.0,0.0,,Евро,False,3.0,,10.0,1.0,1.0,7.0,2024.0,,
17603,341780.0,55.817258168542,37.7501663200981,28.9,9.0,0.0,,Евро,False,,,10.0,1.0,1.0,7.0,2024.0,,
17604,353740.0,55.817258168542,37.7501663200981,34.5,18.0,11.0,,Евро,False,1.0,,25.0,2.0,1.0,7.0,2024.0,,
17605,357420.0,55.817258168542,37.7501663200981,28.0,18.0,5.0,,Евро,False,,,25.0,2.0,1.0,7.0,2024.0,,
17606,384560.0,55.817258168542,37.7501663200981,36.4,15.0,17.6,,Евро,False,1.0,,25.0,2.0,1.0,7.0,2024.0,,
17607,344540.0,55.817258168542,37.7501663200981,28.3,10.0,5.0,,Евро,False,,,25.0,2.0,1.0,7.0,2024.0,,
17618,423350.7097933513,55.6913849487772,37.6671969067454,111.3,4.0,0.0,,Евро,False,3.0,,23.0,,3.0,5.0,2023.0,,
17619,496217.7414561664,55.6907455861438,37.6681785952449,67.3,4.0,0.0,,Евро,False,2.0,,6.0,,1.0,5.0,2023.0,,
17622,436752.0718816068,55.6907455861438,37.6681785952449,94.6,2.0,0.0,,Евро,False,3.0,,6.0,,1.0,5.0,2023.0,,
17629,411337.0776255708,55.73685372060559,37.74327610975353,21.9,2.0,3.3,,Без ремонта,False,,,37.0,1.0,,15.0,2026.0,,
17630,328872.97063903284,55.73659948644136,37.74178480154192,57.9,45.0,12.3,,Евро,False,2.0,,45.0,1.0,,14.0,2026.0,,
17631,317473.1077694236,55.73659948644136,37.74178480154192,39.9,26.0,0.0,,Евро,False,1.0,,45.0,1.0,,14.0,2026.0,,
17642,496028.0193236715,55.79826153222309,37.710038763341466,45.54,12.0,15.0,,Евро,False,1.0,,17.0,1.0,1.0,3.0,2024.0,,
17643,468400.689303038,55.79826153222309,37.710038763341466,78.34,9.0,24.9,,Дизайнерский,False,2.0,,17.0,1.0,1.0,3.0,2024.0,,
17644,519095.34031413606,55.79826153222309,37.710038763341466,38.2,15.0,0.0,,Дизайнерский,False,1.0,,17.0,1.0,1.0,3.0,2024.0,,
17658,464480.1452282157,55.79863019037085,37.71294627791261,48.2,10.0,15.5,,Косметический,False,1.0,,17.0,1.0,1.0,2.0,2025.0,,
17659,489960.9952072174,55.79863019037085,37.71294627791261,70.94,14.0,36.9,,Косметический,False,2.0,,17.0,1.0,1.0,2.0,2025.0,,
17662,489268.55504125584,55.79863019037085,37.71294627791261,99.38,15.0,50.1,,Евро,False,3.0,,17.0,1.0,1.0,2.0,2025.0,,
17664,513135.2904564315,55.79863019037085,37.71294627791261,48.2,16.0,15.5,,Евро,False,1.0,,17.0,1.0,1.0,2.0,2025.0,,
17665,405905.1486199575,55.79869666968504,37.710961443242255,94.2,3.0,44.7,,Дизайнерский,False,3.0,,17.0,1.0,1.0,4.0,2024.0,,
17666,409964.1948717949,55.79869666968504,37.710961443242255,97.5,3.0,47.0,,Дизайнерский,False,3.0,,17.0,1.0,1.0,4.0,2024.0,,
17673,473833.7587747288,55.79869666968504,37.710961443242255,47.01,2.0,17.8,,Евро,False,1.0,,6.0,1.0,1.0,4.0,2024.0,,
17674,549676.7515923567,55.79869666968504,37.710961443242255,94.2,17.0,44.7,,Евро,False,3.0,,17.0,1.0,1.0,4.0,2024.0,,
17677,177619.8756660746,59.832882,30.159804,56.3,6.0,8.4,1.0,Евро,False,2.0,,14.0,1.0,1.0,9.0,1972.0,,
17678,605200.0,55.6781861505362,37.5927703788458,41.2,22.0,0.0,,Дизайнерский,False,2.0,,42.0,4.0,4.0,4.0,2023.0,,
17679,598800.0,55.6781861505362,37.5927703788458,42.3,34.0,0.0,,Дизайнерский,False,2.0,,42.0,4.0,4.0,4.0,2023.0,,
17691,377049.1803278689,59.8904829748532,30.3135398498585,24.4,11.0,0.0,,Косметический,True,,,16.0,,,5.0,2024.0,,
17696,377049.1803278689,59.8904829748532,30.3135398498585,24.4,13.0,0.0,,Евро,True,,,16.0,,,5.0,2024.0,,
17697,375510.2040816327,59.8904829748532,30.3135398498585,24.5,14.0,0.0,,Евро,True,,,16.0,,,5.0,2024.0,,
17698,377049.1803278689,59.8904829748532,30.3135398498585,24.4,9.0,0.0,,Евро,True,,,16.0,,,5.0,2024.0,,
17699,377049.1803278689,59.8904829748532,30.3135398498585,24.4,11.0,0.0,,Евро,True,,,16.0,,,5.0,2024.0,,
17700,375510.2040816327,59.8904829748532,30.3135398498585,24.5,12.0,0.0,,Евро,True,,,16.0,,,5.0,2024.0,,
17709,410497.9905437353,59.910388,30.30127,84.6,9.0,8.5,,Дизайнерский,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17710,393201.9927971189,59.910388,30.30127,83.3,7.0,31.7,,Дизайнерский,False,2.0,,7.0,2.0,,4.0,2025.0,,
17711,298731.99538638984,59.910388,30.30127,86.7,6.0,19.2,1.0,Дизайнерский,False,3.0,,7.0,2.0,,4.0,2025.0,,
17712,326367.98988622,59.910388,30.30127,79.1,9.0,20.7,,Дизайнерский,False,3.0,,9.0,2.0,,4.0,2025.0,,
17713,306628.0,59.910388,30.30127,80.0,6.0,18.8,1.0,Дизайнерский,False,3.0,,9.0,2.0,,4.0,2025.0,,
17714,306627.9949874687,59.910388,30.30127,79.8,7.0,18.8,1.0,Дизайнерский,False,3.0,,9.0,1.0,1.0,4.0,2025.0,,
17720,388690.0,59.91042841010386,30.3026540198512,63.2,9.0,22.3,,Без ремонта,False,2.0,,9.0,2.0,,4.0,2025.0,,
17721,388690.0,59.91042841010386,30.3026540198512,59.9,7.0,20.0,1.0,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17746,339340.0,59.91042841010386,30.3026540198512,55.0,6.0,16.4,1.0,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17747,339340.0,59.91042841010386,30.3026540198512,55.0,6.0,16.4,1.0,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17748,338400.0,59.91042841010386,30.3026540198512,53.6,7.0,17.4,,Евро,False,2.0,,9.0,2.0,,4.0,2025.0,,
17749,390193.99662731873,59.91042841010386,30.3026540198512,59.3,6.0,18.1,1.0,Косметический,False,2.0,,7.0,2.0,,4.0,2025.0,,
17750,384553.9904988124,59.91042841010386,30.3026540198512,42.1,7.0,19.3,1.0,Дизайнерский,False,1.0,,9.0,1.0,1.0,4.0,2025.0,,
17751,390193.99662731873,59.91042841010386,30.3026540198512,59.3,6.0,18.1,1.0,Евро,False,2.0,,7.0,2.0,,4.0,2025.0,,
17753,317343.99725274724,59.91042841010386,30.3026540198512,72.8,7.0,23.6,,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17755,316685.989010989,59.91042841010386,30.3026540198512,72.8,7.0,23.6,,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17756,335580.0,59.91042841010386,30.3026540198512,65.2,8.0,16.0,,Косметический,False,2.0,,9.0,2.0,,4.0,2025.0,,
17758,335580.0,59.91042841010386,30.3026540198512,65.2,8.0,16.0,,Косметический,False,2.0,,9.0,2.0,,4.0,2025.0,,
17759,249851.99510403915,59.91042841010386,30.3026540198512,81.7,1.0,20.5,,Косметический,False,3.0,,9.0,2.0,,4.0,2025.0,,
17760,366411.9964028777,59.91042841010386,30.3026540198512,55.6,9.0,7.4,,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17761,366411.99261992617,59.91042841010386,30.3026540198512,54.2,9.0,6.1,,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17762,353627.98561151075,59.91042841010386,30.3026540198512,55.6,8.0,7.4,,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17763,441898.52700491,55.751898,37.702077,61.1,15.0,0.0,0.0,Косметический,False,2.0,,27.0,3.0,0.0,12.0,2019.0,,
17764,353627.9962192817,59.91042841010386,30.3026540198512,52.9,8.0,6.5,,Косметический,False,2.0,,9.0,1.0,1.0,4.0,2025.0,,
17765,380323.96226415096,59.91042841010386,30.3026540198512,21.2,2.0,4.3,,Без ремонта,False,,,9.0,2.0,,4.0,2025.0,,
17766,427982.0,59.91042841010386,30.3026540198512,20.0,8.0,1.1,,Косметический,False,,,9.0,1.0,1.0,4.0,2025.0,,
17775,260273.97260273973,55.899255,37.605742,36.5,16.0,8.6,1.0,Без ремонта,,1.0,,16.0,1.0,1.0,15.0,1981.0,,
17779,279870.8288482239,55.873188,37.603864,92.9,16.0,10.7,0.0,Без ремонта,False,4.0,,16.0,2.0,1.0,5.0,1989.0,,
17782,210127.5917065391,60.038578,30.199231,25.08,19.0,0.0,1.0,Без ремонта,False,,,25.0,,,11.0,,,
17783,234470.15834348352,60.039822,30.200003,32.84,13.0,11.2,,Косметический,False,1.0,,18.0,,,10.0,,,
17784,190304.4871794872,59.7630390044222,30.3197901677926,24.96,2.0,0.0,1.0,Евро,False,,,5.0,,,16.0,,,
17791,273748.95626242546,55.6496695070957,37.437597871085,40.24,7.0,5.7,,Без ремонта,True,2.0,,15.0,1.0,1.0,7.0,2025.0,,
17793,271399.47565543075,55.6496695070957,37.437597871085,40.05,8.0,5.7,,Косметический,True,2.0,,15.0,1.0,1.0,7.0,2025.0,,
17794,1434500.0,55.7668920881845,37.4990249615623,93.9,4.0,17.6,,Евро,False,3.0,,9.0,1.0,1.0,19.0,2024.0,,
17803,364428.9950576606,55.83207316990202,37.49475603970232,60.7,8.0,11.9,,Без ремонта,False,2.0,,10.0,,,11.0,2027.0,,
17805,335115.0,55.83207316990202,37.49475603970232,73.4,6.0,5.4,,Косметический,False,3.0,,10.0,,,11.0,2027.0,,
17806,347312.9967948718,55.83207316990202,37.49475603970232,62.4,6.0,6.8,,Косметический,False,3.0,,10.0,,,11.0,2027.0,,
17807,398994.009009009,55.83207316990202,37.49475603970232,44.4,4.0,6.7,,Косметический,False,2.0,,10.0,,,11.0,2027.0,,
17809,481732.984496124,55.83207316990202,37.49475603970232,25.8,9.0,5.2,,Косметический,False,,,35.0,,,11.0,2027.0,,
17811,357198.0,55.83207316990202,37.49475603970232,66.5,11.0,6.9,,Косметический,False,3.0,,35.0,,,11.0,2027.0,,
17812,405157.9951690821,55.83207316990202,37.49475603970232,41.4,11.0,14.3,,Косметический,False,1.0,,35.0,,,11.0,2027.0,,
17823,344553.0065359477,55.83207316990202,37.49475603970232,61.2,3.0,12.7,,Косметический,False,2.0,,12.0,,,11.0,2027.0,,
17826,384033.0020283976,55.83207316990202,37.49475603970232,49.3,3.0,6.0,,Дизайнерский,False,2.0,,12.0,,,11.0,2027.0,,
17832,393912.0081135903,55.83207316990202,37.49475603970232,49.3,8.0,6.0,,Без ремонта,False,2.0,,12.0,,,11.0,2027.0,,
17848,345099.99999999994,55.83207316990202,37.49475603970232,65.9,5.0,6.6,,Без ремонта,False,3.0,,35.0,,,11.0,2027.0,,
17850,475300.0,55.83207316990202,37.49475603970232,25.8,7.0,5.2,,Евро,False,,,35.0,,,11.0,2027.0,,
17865,251748.25174825176,55.8032668647335,49.0559795423273,107.25,1.0,24.8,,Евро,False,4.0,,8.0,,10.0,5.0,2025.0,,
17866,216496.7870596056,55.8032668647335,49.0559795423273,90.26,6.0,5.7,,Дизайнерский,False,1.0,,8.0,,10.0,5.0,2025.0,,
17877,197938.1443298969,55.73851593074694,49.15236463361853,48.5,6.0,19.3,,Без ремонта,False,2.0,,9.0,,,5.0,2024.0,,
17879,201245.97510373444,59.7636720640884,30.31182226181,24.1,4.0,0.0,1.0,Косметический,False,,,5.0,,,12.0,2022.0,,
17882,373141.4768263944,59.9569813821899,30.2516770820002,38.19,4.0,17.3,,Без ремонта,False,1.0,,6.0,,,3.0,2025.0,,
17883,243703.47338935573,60.0395669099571,30.2456481750476,35.7,5.0,17.0,1.0,Косметический,False,1.0,,12.0,,,6.0,2025.0,,
17884,235951.49561629703,60.0395669099571,30.2456481750476,38.78,3.0,17.1,1.0,Дизайнерский,False,1.0,,12.0,,,6.0,2025.0,,
17885,243703.47338935573,60.0395669099571,30.2456481750476,35.7,4.0,17.0,,Дизайнерский,False,1.0,,12.0,,,6.0,2025.0,,
17886,202044.97959183677,59.767062024804,30.31468190031,24.5,3.0,0.0,1.0,Дизайнерский,False,,,5.0,,,17.0,2023.0,,
17887,196358.46153846156,59.767062024804,30.31468190031,24.7,2.0,0.0,1.0,Дизайнерский,False,,,5.0,,,17.0,2023.0,,
17888,236622.9813664596,60.0400392033035,30.2462919052115,33.81,2.0,12.0,,Евро,False,1.0,,12.0,,,,2025.0,,
17889,239138.9909594634,60.0400392033035,30.2462919052115,34.29,2.0,11.7,,Евро,False,1.0,,12.0,,,,2025.0,,
17890,234854.97731518548,60.0400392033035,30.2462919052115,37.47,2.0,17.5,,Евро,False,1.0,,12.0,,,,2025.0,,
17891,251162.7906976744,55.640223,37.790507,43.0,7.0,10.0,0.0,Евро,False,1.0,,8.0,1.0,1.0,8.0,2023.0,,
17892,313333.3333333333,55.864823,37.475791,75.0,8.0,8.2,0.0,Косметический,False,3.0,,12.0,2.0,0.0,1.0,1982.0,,
17895,268834.0807174888,55.85964,37.430076,44.6,5.0,5.5,1.0,Дизайнерский,,2.0,,5.0,,,6.0,1966.0,,
17902,234972.67759562843,55.63344,37.649256,54.9,1.0,12.0,0.0,Евро,False,1.0,,14.0,3.0,1.0,4.0,2000.0,,
17904,190972.22222222225,59.903327,30.32628,57.6,1.0,9.8,,Евро,False,2.0,,4.0,,,11.0,1910.0,,
17916,224080.26755852843,59.985921,30.265679,29.9,5.0,5.3,1.0,Без ремонта,False,1.0,,5.0,,,4.0,1964.0,,
